video_matrix_id,product_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,hook_text,subhook_text,usp_text,cta_text,primary_bucket,secondary_bucket,angle_family,hook_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,best_content_format,platform_surface_fit,video_format,video_duration_fit,scene_direction,opening_visual,product_role,proof_visual,cta_delivery,dialogue_language,copy_tone,raw_claim_tolerance,production_review_required,notion_row_fit,creative_notes,source_batch,matrix_status
MWTCB_VIDMAT_011,MWTCB_25ML,MWTCB_25ML__xlsx__BM001,MWTCB_ANG_003,MWTCB_HOOK_009,MWTCB_SUBHOOK_009,MWTCB_USP_005,MWTCB_CTA_003,Need-Before-Need Mindset,Jangan tunggu sampai mengubah tabiat membeli dari 'membeli ketika sakit' kepada 'stok awal sebelum sakit' baru sibuk nak cari minyak!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Formula turun-temurun yang bertahan sejak 1958.,Klik beg kuning untuk persediaan rumah.,STANDBY_BEFORE_NEED,FAMILY_HOME,standby_before_need,standby_before_need,cold_scroll,universal_household,BOLD,rumah,before_need_preparation,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Tangan menyusun 3 botol Cap Burung dalam susunan rapi di laci ruang tamu, dashboard kereta, dan beg kerja. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula turun-temurun yang bertahan sejak 1958..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style warning_hook and angle mechanism before_need_preparation,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_012,MWTCB_25ML,MWTCB_25ML__xlsx__BM001,MWTCB_ANG_003,MWTCB_HOOK_007,MWTCB_SUBHOOK_008,MWTCB_USP_006,MWTCB_CTA_003,Need-Before-Need Mindset,"Benda ni beli bukan sebab tengah sakit, tapi sebab tahu nanti akan perlu.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Sediaan herba asli tradisional untuk standby keluarga.,Klik beg kuning untuk persediaan rumah.,STANDBY_BEFORE_NEED,FAMILY_HOME,standby_before_need,standby_before_need,cold_scroll,universal_household,BOLD,rumah,before_need_preparation,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Tangan menyusun 3 botol Cap Burung dalam susunan rapi di laci ruang tamu, dashboard kereta, dan beg kerja. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style problem_hook and angle mechanism before_need_preparation,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_013,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_004,MWTCB_HOOK_010,MWTCB_SUBHOOK_010,MWTCB_USP_007,MWTCB_CTA_004,Notis Sengal Sendi Tiba-Tiba,Badan tak bagi e-mel makluman sebelum urat tengkuk kau kejang.,Sebab tu botol kecil ni kena ada sentiasa atas meja kerja.,Herba pekat tradisional asli yang meresap pantas.,Simpan satu botol dekat ofis sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,BOLD,laci,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki korporat sedang duduk di kerusi ofis tiba-tiba memegang lehernya yang kaku sambil mengerang kecil. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Herba pekat tradisional asli yang meresap pantas..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_014,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_004,MWTCB_HOOK_011,MWTCB_SUBHOOK_011,MWTCB_USP_007,MWTCB_CTA_004,Notis Sengal Sendi Tiba-Tiba,POV: Beli siap-siap sebab masalah sendi atau otot yang tegang menyerang secara tiba-tiba tanpa amaran.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan tengkuk kaku lenguh leher.,Herba pekat tradisional asli yang meresap pantas.,Simpan satu botol dekat ofis sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,BOLD,laci,fear_of_not_having,hybrid_video,poster_ads,POV_scene,20s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki korporat sedang duduk di kerusi ofis tiba-tiba memegang lehernya yang kaku sambil mengerang kecil. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Herba pekat tradisional asli yang meresap pantas..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style POV_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_015,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_004,MWTCB_HOOK_012,MWTCB_SUBHOOK_012,MWTCB_USP_007,MWTCB_CTA_004,Notis Sengal Sendi Tiba-Tiba,Jangan tunggu sampai masalah sendi atau otot yang tegang menyerang secara tiba-tiba tanpa amaran baru sibuk nak cari minyak!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Herba pekat tradisional asli yang meresap pantas.,Simpan satu botol dekat ofis sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,BOLD,laci,fear_of_not_having,hybrid_video,poster_ads,hybrid_video,20s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki korporat sedang duduk di kerusi ofis tiba-tiba memegang lehernya yang kaku sambil mengerang kecil. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Herba pekat tradisional asli yang meresap pantas..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style warning_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_016,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_004,MWTCB_HOOK_010,MWTCB_SUBHOOK_011,MWTCB_USP_008,MWTCB_CTA_004,Notis Sengal Sendi Tiba-Tiba,Badan tak bagi e-mel makluman sebelum urat tengkuk kau kejang.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan tengkuk kaku lenguh leher.,Sediaan herba asli tradisional untuk standby keluarga.,Simpan satu botol dekat ofis sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,BOLD,laci,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki korporat sedang duduk di kerusi ofis tiba-tiba memegang lehernya yang kaku sambil mengerang kecil. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_BOLD,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_017,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_005,MWTCB_HOOK_013,MWTCB_SUBHOOK_013,MWTCB_USP_009,MWTCB_CTA_005,Bedside Table Standby,"Bila badan mula buat hal waktu malam, malas gila nak bangun cari minyak satu rumah.","Letak sebiji tepi katil, capai saja tanpa buka mata.",Bau herba asli yang menenangkan tidur.,Sauk set tidur lena tepi katil sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,practical_storage,practical_storage,warm_interest,universal_household,SOFT,laci,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengantuk memusingkan badan di katil, tangannya meraba bedside table dan terus mencapai botol cap merah dengan mudah tanpa perlu bangun. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Bau herba asli yang menenangkan tidur..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_018,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_005,MWTCB_HOOK_014,MWTCB_SUBHOOK_014,MWTCB_USP_009,MWTCB_CTA_005,Bedside Table Standby,POV: Beli siap-siap sebab kemudahan mencapai minyak angin dari katil ketika tidak selesa malam hari.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Bau herba asli yang menenangkan tidur.,Sauk set tidur lena tepi katil sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,practical_storage,practical_storage,warm_interest,universal_household,SOFT,laci,fear_of_not_having,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengantuk memusingkan badan di katil, tangannya meraba bedside table dan terus mencapai botol cap merah dengan mudah tanpa perlu bangun. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Bau herba asli yang menenangkan tidur..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style POV_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_019,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_005,MWTCB_HOOK_015,MWTCB_SUBHOOK_015,MWTCB_USP_009,MWTCB_CTA_005,Bedside Table Standby,Pernah tak korang gelabah bila kemudahan mencapai minyak angin dari katil ketika tidak selesa malam hari?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Bau herba asli yang menenangkan tidur.,Sauk set tidur lena tepi katil sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,practical_storage,practical_storage,warm_interest,universal_household,SOFT,laci,fear_of_not_having,hybrid_video,poster_ads,UGC_talking_head,30s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengantuk memusingkan badan di katil, tangannya meraba bedside table dan terus mencapai botol cap merah dengan mudah tanpa perlu bangun. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Bau herba asli yang menenangkan tidur..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style question_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_020,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_005,MWTCB_HOOK_013,MWTCB_SUBHOOK_014,MWTCB_USP_010,MWTCB_CTA_005,Bedside Table Standby,"Bila badan mula buat hal waktu malam, malas gila nak bangun cari minyak satu rumah.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Sediaan herba asli tradisional untuk standby keluarga.,Sauk set tidur lena tepi katil sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,practical_storage,practical_storage,warm_interest,universal_household,SOFT,laci,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Lelaki mengantuk memusingkan badan di katil, tangannya meraba bedside table dan terus mencapai botol cap merah dengan mudah tanpa perlu bangun. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_SOFT,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_021,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_006,MWTCB_HOOK_016,MWTCB_SUBHOOK_016,MWTCB_USP_011,MWTCB_CTA_006,Kecemasan Tengah Malam Orang Tua,"Tengah lena tidur tiba-tiba betis kejang menyucuk, takkan baru nak panggil anak?",Standby botol kecil Cap Burung tepi bantal untuk sapuan pantas.,Formula asli tradisional dengan herba hangat melonggarkan kejang.,Dapatkan set tidur lena sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,AGGRESSIVE,laci,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Datuk memegang betisnya dengan dahi berkerut, lalu nenek mencapai botol cap merah di meja tepi katil untuk mengurutnya. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional dengan herba hangat melonggarkan kejang..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_022,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_006,MWTCB_HOOK_017,MWTCB_SUBHOOK_017,MWTCB_USP_011,MWTCB_CTA_006,Kecemasan Tengah Malam Orang Tua,POV: Beli siap-siap sebab warga emas tiba-tiba mengalami kejang betis tengah malam buta dalam cuaca sejuk.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Formula asli tradisional dengan herba hangat melonggarkan kejang.,Dapatkan set tidur lena sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,AGGRESSIVE,laci,fear_of_not_having,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Datuk memegang betisnya dengan dahi berkerut, lalu nenek mencapai botol cap merah di meja tepi katil untuk mengurutnya. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional dengan herba hangat melonggarkan kejang..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style POV_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_023,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_006,MWTCB_HOOK_018,MWTCB_SUBHOOK_018,MWTCB_USP_011,MWTCB_CTA_006,Kecemasan Tengah Malam Orang Tua,Jangan tunggu sampai warga emas tiba-tiba mengalami kejang betis tengah malam buta dalam cuaca sejuk baru sibuk nak cari minyak!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Formula asli tradisional dengan herba hangat melonggarkan kejang.,Dapatkan set tidur lena sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,AGGRESSIVE,laci,fear_of_not_having,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Datuk memegang betisnya dengan dahi berkerut, lalu nenek mencapai botol cap merah di meja tepi katil untuk mengurutnya. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional dengan herba hangat melonggarkan kejang..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style warning_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_024,MWTCB_25ML,MWTCB_25ML__xlsx__BM002,MWTCB_ANG_006,MWTCB_HOOK_016,MWTCB_SUBHOOK_017,MWTCB_USP_012,MWTCB_CTA_006,Kecemasan Tengah Malam Orang Tua,"Tengah lena tidur tiba-tiba betis kejang menyucuk, takkan baru nak panggil anak?",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Sediaan herba asli tradisional untuk standby keluarga.,Dapatkan set tidur lena sekarang.,STANDBY_BEFORE_NEED,PRACTICAL_STORAGE,standby_before_need,standby_before_need,warm_interest,universal_household,AGGRESSIVE,laci,fear_of_not_having,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: Datuk memegang betisnya dengan dahi berkerut, lalu nenek mencapai botol cap merah di meja tepi katil untuk mengurutnya. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style standby_hook and angle mechanism fear_of_not_having,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_025,MWTCB_25ML,MWTCB_25ML__xlsx__BM015,MWTCB_ANG_007,MWTCB_HOOK_019,MWTCB_SUBHOOK_019,MWTCB_USP_013,MWTCB_CTA_007,Penyesalan Malam Sunyi,Sakit perut pukul 3 pagi baru nak menyesal almari kosong?,Minyak Cap Burung ni patut ada sebelum perut mula memulas.,Petua tradisional tulen sejak 1958.,Jangan tunggu kena baru cari. Beli hari ini.,STANDBY_BEFORE_NEED,MULTI_BUY,standby_before_need,standby_before_need,cold_scroll,universal_household,AGGRESSIVE,rumah,before_need_preparation,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: POV memandang almari ubat yang kosong melompong dengan debu, manakala tangan memegang perut yang sakit. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Petua tradisional tulen sejak 1958..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style problem_hook and angle mechanism before_need_preparation,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_026,MWTCB_25ML,MWTCB_25ML__xlsx__BM015,MWTCB_ANG_007,MWTCB_HOOK_020,MWTCB_SUBHOOK_020,MWTCB_USP_013,MWTCB_CTA_007,Penyesalan Malam Sunyi,POV: Beli siap-siap sebab penyesalan tidak membeli awal apabila perut mula memulas tajam di waktu malam.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan perut senak berangin.,Petua tradisional tulen sejak 1958.,Jangan tunggu kena baru cari. Beli hari ini.,STANDBY_BEFORE_NEED,MULTI_BUY,standby_before_need,standby_before_need,cold_scroll,universal_household,AGGRESSIVE,rumah,before_need_preparation,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: POV memandang almari ubat yang kosong melompong dengan debu, manakala tangan memegang perut yang sakit. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Petua tradisional tulen sejak 1958..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style POV_hook and angle mechanism before_need_preparation,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_027,MWTCB_25ML,MWTCB_25ML__xlsx__BM015,MWTCB_ANG_007,MWTCB_HOOK_021,MWTCB_SUBHOOK_021,MWTCB_USP_013,MWTCB_CTA_007,Penyesalan Malam Sunyi,Jangan tunggu sampai penyesalan tidak membeli awal apabila perut mula memulas tajam di waktu malam baru sibuk nak cari minyak!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci kecemasan rumah.,Petua tradisional tulen sejak 1958.,Jangan tunggu kena baru cari. Beli hari ini.,STANDBY_BEFORE_NEED,MULTI_BUY,standby_before_need,standby_before_need,cold_scroll,universal_household,AGGRESSIVE,rumah,before_need_preparation,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: POV memandang almari ubat yang kosong melompong dengan debu, manakala tangan memegang perut yang sakit. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Petua tradisional tulen sejak 1958..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style warning_hook and angle mechanism before_need_preparation,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_028,MWTCB_25ML,MWTCB_25ML__xlsx__BM015,MWTCB_ANG_007,MWTCB_HOOK_019,MWTCB_SUBHOOK_020,MWTCB_USP_014,MWTCB_CTA_007,Penyesalan Malam Sunyi,Sakit perut pukul 3 pagi baru nak menyesal almari kosong?,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan perut senak berangin.,Sediaan herba asli tradisional untuk standby keluarga.,Jangan tunggu kena baru cari. Beli hari ini.,STANDBY_BEFORE_NEED,MULTI_BUY,standby_before_need,standby_before_need,cold_scroll,universal_household,AGGRESSIVE,rumah,before_need_preparation,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tangan gelabah mencari botol di dalam laci kecemasan malam-malam. Kemudian beralih ke scene: POV memandang almari ubat yang kosong melompong dengan debu, manakala tangan memegang perut yang sakit. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tangan gelabah mencari botol di dalam laci kecemasan malam-malam.,Standby item kecemasan rumah yang sedia digunakan bila-bila masa.,Close up botol retro cap merah. Tunjukkan teks USP: Sediaan herba asli tradisional untuk standby keluarga..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, aggressive",HIGH,YES,MWTCB_VID_STANDBY_BEFORE_NEED_AGGRESSIVE,Maps to hook style problem_hook and angle mechanism before_need_preparation,2026-06-19_part7_poster_video_matrix,draft
