notion_row_id,product_id,production_type,source_matrix_id,prompt_pack_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,angle_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,primary_bucket,secondary_bucket,headline_or_hook,subheadline_or_subhook,usp_text,cta_text,format_family,platform_surface_fit,creative_output_type,raw_claim_tolerance,production_review_required,operator_edit_required,recommended_view,priority_score,production_notes,source_batch,row_status
MWTCB_NOTION_ROW_0850,MWTCB_25ML,poster,MWTCB_POSTMAT_350,MWTCB_POST_PACK_350,MWTCB_25ML__xlsx__BM005,MWTCB_ANG_100,MWTCB_HOOK_300,MWTCB_SUBHOOK_300,MWTCB_USP_150,MWTCB_CTA_100,Poket Jubah Surau Warga Emas,travel_car_bag,ready_to_buy,universal_household,BOLD,laci,practical_convenience,PRACTICAL_STORAGE,MULTI_BUY,Bahaya kalau tak bersedia bila warga emas menyimpan botol minyak angin dalam jubah ketika menghadiri kuliah subuh!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol Kecil 25ml,Beli set jubah surau untuk datuk.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0851,MWTCB_25ML,poster,MWTCB_POSTMAT_351,MWTCB_POST_PACK_351,MWTCB_25ML__xlsx__BM005,MWTCB_ANG_101,MWTCB_HOOK_301,MWTCB_SUBHOOK_301,MWTCB_USP_151,MWTCB_CTA_101,Standby Beg Sukan Futsal,persona_specific,ready_to_buy,universal_household,MODERATE,laci,practical_convenience,PRACTICAL_STORAGE,MULTI_BUY,Beg futsal penuh jersey basah tapi minyak urat tegang terlupa bawa.,Masukkan Cap Burung 25ml dalam beg sukan untuk sapuan kecemasan padang.,Botol Kecil 25ml,Beli set beg sukan futsal hari ini.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0852,MWTCB_25ML,poster,MWTCB_POSTMAT_352,MWTCB_POST_PACK_352,MWTCB_25ML__xlsx__BM005,MWTCB_ANG_101,MWTCB_HOOK_302,MWTCB_SUBHOOK_302,MWTCB_USP_151,MWTCB_CTA_101,Standby Beg Sukan Futsal,persona_specific,ready_to_buy,universal_household,MODERATE,laci,practical_convenience,PRACTICAL_STORAGE,MULTI_BUY,POV: Standby sebotol tepi katil kalau menyimpan botol kecil minyak angin dalam bag sukan futsal/bola.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Botol Kecil 25ml,Beli set beg sukan futsal hari ini.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0853,MWTCB_25ML,poster,MWTCB_POSTMAT_353,MWTCB_POST_PACK_353,MWTCB_25ML__xlsx__BM005,MWTCB_ANG_101,MWTCB_HOOK_303,MWTCB_SUBHOOK_303,MWTCB_USP_151,MWTCB_CTA_101,Standby Beg Sukan Futsal,persona_specific,ready_to_buy,universal_household,MODERATE,laci,practical_convenience,PRACTICAL_STORAGE,MULTI_BUY,"Senang cerita, letak satu botol standby sebelum menyimpan botol kecil minyak angin dalam bag sukan futsal/bola.",Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol Kecil 25ml,Beli set beg sukan futsal hari ini.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,62,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0854,MWTCB_25ML,poster,MWTCB_POSTMAT_354,MWTCB_POST_PACK_354,MWTCB_25ML__xlsx__BM006,MWTCB_ANG_102,MWTCB_HOOK_304,MWTCB_SUBHOOK_304,MWTCB_USP_152,MWTCB_CTA_102,Kejang Pergelangan Kaki Game,persona_specific,cold_scroll,family_home_buyer,AGGRESSIVE,laci,household_readiness,PRACTICAL_STORAGE,FAMILY_HOME,Kaki game yang main sampai subuh confirm wrist tangan rasa kejang guna mouse.,Jangan biar urat tangan rosak muda. Standby botol kecil ni tepi keyboard kau.,Botol Kecil 25ml,Beli set keyboard standby sekarang.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0855,MWTCB_25ML,poster,MWTCB_POSTMAT_355,MWTCB_POST_PACK_355,MWTCB_25ML__xlsx__BM006,MWTCB_ANG_102,MWTCB_HOOK_305,MWTCB_SUBHOOK_305,MWTCB_USP_152,MWTCB_CTA_102,Kejang Pergelangan Kaki Game,persona_specific,cold_scroll,family_home_buyer,AGGRESSIVE,laci,household_readiness,PRACTICAL_STORAGE,FAMILY_HOME,POV: Standby sebotol tepi katil kalau pergelangan tangan (wrist) kejang atau lenguh tegang akibat bermain game komputer.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Botol Kecil 25ml,Beli set keyboard standby sekarang.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0856,MWTCB_25ML,poster,MWTCB_POSTMAT_356,MWTCB_POST_PACK_356,MWTCB_25ML__xlsx__BM006,MWTCB_ANG_102,MWTCB_HOOK_306,MWTCB_SUBHOOK_306,MWTCB_USP_152,MWTCB_CTA_102,Kejang Pergelangan Kaki Game,persona_specific,cold_scroll,family_home_buyer,AGGRESSIVE,laci,household_readiness,PRACTICAL_STORAGE,FAMILY_HOME,Bahaya kalau tak bersedia bila pergelangan tangan (wrist) kejang atau lenguh tegang akibat bermain game komputer!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol Kecil 25ml,Beli set keyboard standby sekarang.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0857,MWTCB_25ML,poster,MWTCB_POSTMAT_357,MWTCB_POST_PACK_357,MWTCB_25ML__xlsx__BM006,MWTCB_ANG_103,MWTCB_HOOK_307,MWTCB_SUBHOOK_307,MWTCB_USP_153,MWTCB_CTA_103,Tepi Monitor Keyboard,practical_storage,cold_scroll,family_home_buyer,MODERATE,laci,household_readiness,PRACTICAL_STORAGE,FAMILY_HOME,"Letak sebiji tepi keyboard RGB, lenguh wrist terus sapu tanpa stop streaming.",Minyak hijau pekat herba asli penenang gamer stres.,Botol Kecil 25ml,Tap beg kuning kaki game sekarang.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0858,MWTCB_25ML,poster,MWTCB_POSTMAT_358,MWTCB_POST_PACK_358,MWTCB_25ML__xlsx__BM006,MWTCB_ANG_103,MWTCB_HOOK_308,MWTCB_SUBHOOK_308,MWTCB_USP_153,MWTCB_CTA_103,Tepi Monitor Keyboard,practical_storage,cold_scroll,family_home_buyer,MODERATE,laci,household_readiness,PRACTICAL_STORAGE,FAMILY_HOME,POV: Standby sebotol tepi katil kalau kemudahan meletakkan minyak angin bersebelahan papan kekunci gaming.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Botol Kecil 25ml,Tap beg kuning kaki game sekarang.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0859,MWTCB_25ML,poster,MWTCB_POSTMAT_359,MWTCB_POST_PACK_359,MWTCB_25ML__xlsx__BM006,MWTCB_ANG_103,MWTCB_HOOK_309,MWTCB_SUBHOOK_309,MWTCB_USP_153,MWTCB_CTA_103,Tepi Monitor Keyboard,practical_storage,cold_scroll,family_home_buyer,MODERATE,laci,household_readiness,PRACTICAL_STORAGE,FAMILY_HOME,"Senang cerita, letak satu botol standby sebelum kemudahan meletakkan minyak angin bersebelahan papan kekunci gaming.",Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol Kecil 25ml,Tap beg kuning kaki game sekarang.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0860,MWTCB_25ML,poster,MWTCB_POSTMAT_360,MWTCB_POST_PACK_360,MWTCB_25ML__xlsx__BM035,MWTCB_ANG_104,MWTCB_HOOK_310,MWTCB_SUBHOOK_310,MWTCB_USP_154,MWTCB_CTA_104,Trauma Minyak Pecah Beg,practical_storage,cold_scroll,universal_household,AGGRESSIVE,rumah,practical_convenience,PRACTICAL_STORAGE,STANDBY_BEFORE_NEED,Pernah terkena minyak angin pecah dalam beg habis jahanam resit dengan phone?,Minyak Cap Burung botol kaca tebal retro ni dijamin kukuh dari kebocoran.,Botol Kecil 25ml,Beli botol tebal anti-pecah sekarang.,PRODUCT_ONLY,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,55,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0861,MWTCB_25ML,poster,MWTCB_POSTMAT_361,MWTCB_POST_PACK_361,MWTCB_25ML__xlsx__BM035,MWTCB_ANG_104,MWTCB_HOOK_311,MWTCB_SUBHOOK_311,MWTCB_USP_154,MWTCB_CTA_104,Trauma Minyak Pecah Beg,practical_storage,cold_scroll,universal_household,AGGRESSIVE,rumah,practical_convenience,PRACTICAL_STORAGE,STANDBY_BEFORE_NEED,POV: Standby sebotol tepi katil kalau trauma apabila minyak angin biasa jenis plastik atau kaca nipis pecah.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Botol Kecil 25ml,Beli botol tebal anti-pecah sekarang.,UGC,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0862,MWTCB_25ML,poster,MWTCB_POSTMAT_362,MWTCB_POST_PACK_362,MWTCB_25ML__xlsx__BM035,MWTCB_ANG_104,MWTCB_HOOK_312,MWTCB_SUBHOOK_312,MWTCB_USP_154,MWTCB_CTA_104,Trauma Minyak Pecah Beg,practical_storage,cold_scroll,universal_household,AGGRESSIVE,rumah,practical_convenience,PRACTICAL_STORAGE,STANDBY_BEFORE_NEED,Bahaya kalau tak bersedia bila trauma apabila minyak angin biasa jenis plastik atau kaca nipis pecah!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol Kecil 25ml,Beli botol tebal anti-pecah sekarang.,TIKTOK_STATIC,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,55,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0863,MWTCB_25ML,poster,MWTCB_POSTMAT_363,MWTCB_POST_PACK_363,MWTCB_25ML__zip_csv__BM004,MWTCB_ANG_105,MWTCB_HOOK_313,MWTCB_SUBHOOK_313,MWTCB_USP_155,MWTCB_CTA_105,EDC Sling Bag Harian,practical_storage,ready_to_buy,anak_beli_untuk_parent,MODERATE,beg,multi_location_logic,PRACTICAL_STORAGE,TRAVEL_CAR_BAG,Sling bag penuh barang random tapi minyak standby tarak?,Satu botol kecil 25ml Cap Burung ni senang selit dekat zip depan sling bag.,Botol Kecil 25ml,Sauk saiz poket sling bag hari ini.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,62,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0864,MWTCB_25ML,poster,MWTCB_POSTMAT_364,MWTCB_POST_PACK_364,MWTCB_25ML__zip_csv__BM004,MWTCB_ANG_105,MWTCB_HOOK_314,MWTCB_SUBHOOK_314,MWTCB_USP_155,MWTCB_CTA_105,EDC Sling Bag Harian,practical_storage,ready_to_buy,anak_beli_untuk_parent,MODERATE,beg,multi_location_logic,PRACTICAL_STORAGE,TRAVEL_CAR_BAG,"POV: Standby sebotol tepi katil kalau sling bag harian penuh dengan vape, wallet dan kunci tapi ubat standby tak ada.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Botol Kecil 25ml,Sauk saiz poket sling bag hari ini.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0865,MWTCB_25ML,poster,MWTCB_POSTMAT_365,MWTCB_POST_PACK_365,MWTCB_25ML__zip_csv__BM004,MWTCB_ANG_105,MWTCB_HOOK_315,MWTCB_SUBHOOK_315,MWTCB_USP_155,MWTCB_CTA_105,EDC Sling Bag Harian,practical_storage,ready_to_buy,anak_beli_untuk_parent,MODERATE,beg,multi_location_logic,PRACTICAL_STORAGE,TRAVEL_CAR_BAG,"Senang cerita, letak satu botol standby sebelum sling bag harian penuh dengan vape, wallet dan kunci tapi ubat standby tak ada.",Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,Botol Kecil 25ml,Sauk saiz poket sling bag hari ini.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,62,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0866,MWTCB_25ML,poster,MWTCB_POSTMAT_366,MWTCB_POST_PACK_366,MWTCB_25ML__xlsx__BM007,MWTCB_ANG_106,MWTCB_HOOK_316,MWTCB_SUBHOOK_316,MWTCB_USP_156,MWTCB_CTA_106,Roadtrip Pening Kepala,travel_car_bag,cold_scroll,driver_travel,AGGRESSIVE,kereta,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,Roadtrip boleh jadi neraka bila badan mula pening hadap jem.,Satu botol kecil Cap Burung dalam glove box kereta adalah penyelamat mood.,Botol Kecil 25ml,Beli set balik kampung jimat.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0867,MWTCB_25ML,poster,MWTCB_POSTMAT_367,MWTCB_POST_PACK_367,MWTCB_25ML__xlsx__BM007,MWTCB_ANG_106,MWTCB_HOOK_317,MWTCB_SUBHOOK_317,MWTCB_USP_156,MWTCB_CTA_106,Roadtrip Pening Kepala,travel_car_bag,cold_scroll,driver_travel,AGGRESSIVE,kereta,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,"Bawa siap-siap dalam beg, senang sapu bila pening kepala atau mabuk kenderaan semasa pemanduan jarak jauh cuti sekolah.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Botol Kecil 25ml,Beli set balik kampung jimat.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0868,MWTCB_25ML,poster,MWTCB_POSTMAT_368,MWTCB_POST_PACK_368,MWTCB_25ML__xlsx__BM007,MWTCB_ANG_106,MWTCB_HOOK_318,MWTCB_SUBHOOK_318,MWTCB_USP_156,MWTCB_CTA_106,Roadtrip Pening Kepala,travel_car_bag,cold_scroll,driver_travel,AGGRESSIVE,kereta,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,Bahaya kalau tak bersedia bila pening kepala atau mabuk kenderaan semasa pemanduan jarak jauh cuti sekolah!,Sebab tu kena standby botol kecil 25ml ni dekat dalam glove box kereta.,Botol Kecil 25ml,Beli set balik kampung jimat.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0869,MWTCB_25ML,poster,MWTCB_POSTMAT_369,MWTCB_POST_PACK_369,MWTCB_25ML__xlsx__BM007,MWTCB_ANG_107,MWTCB_HOOK_319,MWTCB_SUBHOOK_319,MWTCB_USP_157,MWTCB_CTA_107,Cup Holder Kereta Standby,travel_car_bag,cold_scroll,driver_travel,MODERATE,kereta,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,"Letak satu dekat cup holder kereta, pening kepala terus capai tanpa hilang fokus jalan.",Botol kaca hijau retro stabil tidak mudah bergolek dalam kereta.,Botol Kecil 25ml,Sediakan sebiji dalam cup holder kereta.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0870,MWTCB_25ML,poster,MWTCB_POSTMAT_370,MWTCB_POST_PACK_370,MWTCB_25ML__xlsx__BM007,MWTCB_ANG_107,MWTCB_HOOK_320,MWTCB_SUBHOOK_320,MWTCB_USP_157,MWTCB_CTA_107,Cup Holder Kereta Standby,travel_car_bag,cold_scroll,driver_travel,MODERATE,kereta,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,"Bawa siap-siap dalam beg, senang sapu bila meletakkan botol minyak angin di cup holder kereta bagi capaian paling cepat.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Botol Kecil 25ml,Sediakan sebiji dalam cup holder kereta.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0871,MWTCB_25ML,poster,MWTCB_POSTMAT_371,MWTCB_POST_PACK_371,MWTCB_25ML__xlsx__BM007,MWTCB_ANG_107,MWTCB_HOOK_321,MWTCB_SUBHOOK_321,MWTCB_USP_157,MWTCB_CTA_107,Cup Holder Kereta Standby,travel_car_bag,cold_scroll,driver_travel,MODERATE,kereta,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,Pernah tak korang gelabah bila meletakkan botol minyak angin di cup holder kereta bagi capaian paling cepat?,Sebab tu kena standby botol kecil 25ml ni dekat dalam glove box kereta.,Botol Kecil 25ml,Sediakan sebiji dalam cup holder kereta.,STANDBY,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,62,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0872,MWTCB_25ML,poster,MWTCB_POSTMAT_372,MWTCB_POST_PACK_372,MWTCB_25ML__xlsx__BM008,MWTCB_ANG_108,MWTCB_HOOK_322,MWTCB_SUBHOOK_322,MWTCB_USP_158,MWTCB_CTA_108,Everyday Carry Pouch,travel_car_bag,warm_interest,impulse_tiktok_buyer,BOLD,beg,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Ada barang yang patut duduk dalam beg harian, bukan tunggu rumah baru cari.",Selit sebotol Cap Burung 25ml dalam pouch harian kau.,Botol Kecil 25ml,Tap beg kuning set EDC jimat.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0873,MWTCB_25ML,poster,MWTCB_POSTMAT_373,MWTCB_POST_PACK_373,MWTCB_25ML__xlsx__BM008,MWTCB_ANG_108,MWTCB_HOOK_323,MWTCB_SUBHOOK_323,MWTCB_USP_158,MWTCB_CTA_108,Everyday Carry Pouch,travel_car_bag,warm_interest,impulse_tiktok_buyer,BOLD,beg,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Bawa siap-siap dalam beg, senang sapu bila keperluan membawa minyak angin harian (EDC) untuk sebarang kecemasan luar rumah.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Botol Kecil 25ml,Tap beg kuning set EDC jimat.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0874,MWTCB_25ML,poster,MWTCB_POSTMAT_374,MWTCB_POST_PACK_374,MWTCB_25ML__xlsx__BM008,MWTCB_ANG_108,MWTCB_HOOK_324,MWTCB_SUBHOOK_324,MWTCB_USP_158,MWTCB_CTA_108,Everyday Carry Pouch,travel_car_bag,warm_interest,impulse_tiktok_buyer,BOLD,beg,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,Bahaya kalau tak bersedia bila keperluan membawa minyak angin harian (EDC) untuk sebarang kecemasan luar rumah!,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,Botol Kecil 25ml,Tap beg kuning set EDC jimat.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0875,MWTCB_25ML,poster,MWTCB_POSTMAT_375,MWTCB_POST_PACK_375,MWTCB_25ML__xlsx__BM008,MWTCB_ANG_109,MWTCB_HOOK_325,MWTCB_SUBHOOK_325,MWTCB_USP_159,MWTCB_CTA_109,EDC Beg Sekolah Anak,family_home,warm_interest,impulse_tiktok_buyer,SOFT,beg,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Anak mengadu pening kepala dekat sekolah, mak bekalkan ubat standby.","Selit minyak Cap Burung kecil dalam beg sekolah dia, selamat digunakan.",Botol Kecil 25ml,Dapatkan set sekolah anak hari ini.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,25,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0876,MWTCB_25ML,poster,MWTCB_POSTMAT_376,MWTCB_POST_PACK_376,MWTCB_25ML__xlsx__BM008,MWTCB_ANG_109,MWTCB_HOOK_326,MWTCB_SUBHOOK_326,MWTCB_USP_159,MWTCB_CTA_109,EDC Beg Sekolah Anak,family_home,warm_interest,impulse_tiktok_buyer,SOFT,beg,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Bawa siap-siap dalam beg, senang sapu bila ibu meletakkan minyak angin kecil dalam beg sekolah anak demi persediaan sekolah harian.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,Botol Kecil 25ml,Dapatkan set sekolah anak hari ini.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,25,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0877,MWTCB_25ML,poster,MWTCB_POSTMAT_377,MWTCB_POST_PACK_377,MWTCB_25ML__xlsx__BM008,MWTCB_ANG_109,MWTCB_HOOK_327,MWTCB_SUBHOOK_327,MWTCB_USP_159,MWTCB_CTA_109,EDC Beg Sekolah Anak,family_home,warm_interest,impulse_tiktok_buyer,SOFT,beg,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,Pernah tak korang gelabah bila ibu meletakkan minyak angin kecil dalam beg sekolah anak demi persediaan sekolah harian?,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,Botol Kecil 25ml,Dapatkan set sekolah anak hari ini.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,25,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0878,MWTCB_25ML,poster,MWTCB_POSTMAT_378,MWTCB_POST_PACK_378,MWTCB_25ML__xlsx__BM009,MWTCB_ANG_110,MWTCB_HOOK_328,MWTCB_SUBHOOK_328,MWTCB_USP_160,MWTCB_CTA_110,Powerbank Ingat Minyak Lupa,travel_car_bag,cold_scroll,driver_travel,BOLD,travel,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,"Powerbank canggih kau ingat bawa, minyak standby urat kau lupa?","Bila badan mula lenguh masa travel, powerbank tak boleh tolong urut.",Botol Kecil 25ml,Masukkan dalam cart sebelum trip seterusnya.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0879,MWTCB_25ML,poster,MWTCB_POSTMAT_379,MWTCB_POST_PACK_379,MWTCB_25ML__xlsx__BM009,MWTCB_ANG_110,MWTCB_HOOK_329,MWTCB_SUBHOOK_329,MWTCB_USP_160,MWTCB_CTA_110,Powerbank Ingat Minyak Lupa,travel_car_bag,cold_scroll,driver_travel,BOLD,travel,fear_of_not_having,TRAVEL_CAR_BAG,STANDBY_BEFORE_NEED,"Bawa siap-siap dalam beg, senang sapu bila sindiran kepada pengembara yang membawa gajet canggih tetapi lupa membawa ubat sapu asas.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Botol Kecil 25ml,Masukkan dalam cart sebelum trip seterusnya.,GENERAL,poster_ads,POSTER_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
