hook_id,product_id,angle_id,motivation_id,hook_text,hook_family,hook_style,boldness_level,buyer_stage,persona_fit,primary_bucket,platform_surface_fit,best_content_format,opening_pattern,emotion_trigger,curiosity_gap,visual_prompt_hint,usage_context,sales_mechanism,compliance_risk_level,source_batch,hook_status
MWTCB_HOOK_324,MWTCB_25ML,MWTCB_ANG_108,MWTCB_25ML__xlsx__BM008,Bahaya kalau tak bersedia bila keperluan membawa minyak angin harian (EDC) untuk sebarang kecemasan luar rumah!,travel_car_bag,warning_hook,BOLD,warm_interest,impulse_tiktok_buyer,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Lelaki menyusun pisau lipat kecil, kunci, dompet, dan botol Cap Burung dalam pouch.",beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_325,MWTCB_25ML,MWTCB_ANG_109,MWTCB_25ML__xlsx__BM008,"Anak mengadu pening kepala dekat sekolah, mak bekalkan ubat standby.",family_home,standby_hook,SOFT,warm_interest,impulse_tiktok_buyer,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Anak mengadu pening kepala dekat...,concern,emergency readiness,Ibu memasukkan botol Cap Burung ke dalam poket jaring sisi beg sekolah anak.,beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_326,MWTCB_25ML,MWTCB_ANG_109,MWTCB_25ML__xlsx__BM008,"Bawa siap-siap dalam beg, senang sapu bila ibu meletakkan minyak angin kecil dalam beg sekolah anak demi persediaan sekolah harian.",family_home,POV_hook,SOFT,warm_interest,impulse_tiktok_buyer,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Ibu memasukkan botol Cap Burung ke dalam poket jaring sisi beg sekolah anak.,beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_327,MWTCB_25ML,MWTCB_ANG_109,MWTCB_25ML__xlsx__BM008,Pernah tak korang gelabah bila ibu meletakkan minyak angin kecil dalam beg sekolah anak demi persediaan sekolah harian?,family_home,question_hook,SOFT,warm_interest,impulse_tiktok_buyer,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Ibu memasukkan botol Cap Burung ke dalam poket jaring sisi beg sekolah anak.,beg,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_328,MWTCB_25ML,MWTCB_ANG_110,MWTCB_25ML__xlsx__BM009,"Powerbank canggih kau ingat bawa, minyak standby urat kau lupa?",travel_car_bag,standby_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Powerbank canggih kau ingat bawa,...",concern,emergency readiness,"Lelaki mengemas bag travel, memasukkan powerbank, kamera, dan gimbal.",travel,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_329,MWTCB_25ML,MWTCB_ANG_110,MWTCB_25ML__xlsx__BM009,"Bawa siap-siap dalam beg, senang sapu bila sindiran kepada pengembara yang membawa gajet canggih tetapi lupa membawa ubat sapu asas.",travel_car_bag,POV_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,"Lelaki mengemas bag travel, memasukkan powerbank, kamera, dan gimbal.",travel,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_330,MWTCB_25ML,MWTCB_ANG_110,MWTCB_25ML__xlsx__BM009,Bahaya kalau tak bersedia bila sindiran kepada pengembara yang membawa gajet canggih tetapi lupa membawa ubat sapu asas!,travel_car_bag,warning_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Lelaki mengemas bag travel, memasukkan powerbank, kamera, dan gimbal.",travel,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_331,MWTCB_25ML,MWTCB_ANG_111,MWTCB_25ML__xlsx__BM009,"Sebelum zip beg travel, pastikan ubat standby dah masuk.",travel_car_bag,standby_hook,MODERATE,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Sebelum zip beg travel, pastikan...",concern,emergency readiness,Tangan menandakan kotak 'Minyak Angin' pada kertas checklist travel.,travel,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_332,MWTCB_25ML,MWTCB_ANG_111,MWTCB_25ML__xlsx__BM009,"Bawa siap-siap dalam beg, senang sapu bila menyusun kit perjalanan bercuti dengan memasukkan minyak angin tradisional.",travel_car_bag,POV_hook,MODERATE,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Tangan menandakan kotak 'Minyak Angin' pada kertas checklist travel.,travel,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_333,MWTCB_25ML,MWTCB_ANG_111,MWTCB_25ML__xlsx__BM009,Pernah tak korang gelabah bila menyusun kit perjalanan bercuti dengan memasukkan minyak angin tradisional?,travel_car_bag,question_hook,MODERATE,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Tangan menandakan kotak 'Minyak Angin' pada kertas checklist travel.,travel,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_334,MWTCB_25ML,MWTCB_ANG_112,MWTCB_25ML__xlsx__BM025,"Cari rezeki bawa Grab 10 jam, urat pinggang belakang rasa macam nak patah.",persona_specific,standby_hook,BOLD,warm_interest,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Cari rezeki bawa Grab 10...,concern,remedy speed,Pemandu Grab memegang pinggangnya ketika keluar dari pintu kereta.,kereta,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_335,MWTCB_25ML,MWTCB_ANG_112,MWTCB_25ML__xlsx__BM025,"Bawa siap-siap dalam beg, senang sapu bila sakit pinggang pemandu e-hailing akibat duduk memandu selama 10 jam sehari.",persona_specific,POV_hook,BOLD,warm_interest,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Pemandu Grab memegang pinggangnya ketika keluar dari pintu kereta.,kereta,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_336,MWTCB_25ML,MWTCB_ANG_112,MWTCB_25ML__xlsx__BM025,Bahaya kalau tak bersedia bila sakit pinggang pemandu e-hailing akibat duduk memandu selama 10 jam sehari!,persona_specific,warning_hook,BOLD,warm_interest,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Pemandu Grab memegang pinggangnya ketika keluar dari pintu kereta.,kereta,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_337,MWTCB_25ML,MWTCB_ANG_113,MWTCB_25ML__xlsx__BM025,Pemandu lori highway utara-selatan malam-malam urat lengan start tegang kejang.,persona_specific,standby_hook,BOLD,warm_interest,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Pemandu lori highway utara-selatan malam-malam...,concern,remedy speed,Pemandu lori besar menyapu minyak angin pada tengkuk dan lengan di kabin lori.,kereta,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_338,MWTCB_25ML,MWTCB_ANG_113,MWTCB_25ML__xlsx__BM025,"Bawa siap-siap dalam beg, senang sapu bila lenguh lengan dan pening kepala pemandu lori perjalanan malam.",persona_specific,POV_hook,BOLD,warm_interest,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Pemandu lori besar menyapu minyak angin pada tengkuk dan lengan di kabin lori.,kereta,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_339,MWTCB_25ML,MWTCB_ANG_113,MWTCB_25ML__xlsx__BM025,Bahaya kalau tak bersedia bila lenguh lengan dan pening kepala pemandu lori perjalanan malam!,persona_specific,warning_hook,BOLD,warm_interest,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Pemandu lori besar menyapu minyak angin pada tengkuk dan lengan di kabin lori.,kereta,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_340,MWTCB_25ML,MWTCB_ANG_114,MWTCB_25ML__xlsx__BM050,Jalan bengkang-bengkok kepala dah start pening loya nak muntah.,travel_car_bag,standby_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Jalan bengkang-bengkok kepala dah start...,concern,remedy speed,Penumpang wanita memegang dahi loya memandang selekoh jalan bukit.,kereta,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_341,MWTCB_25ML,MWTCB_ANG_114,MWTCB_25ML__xlsx__BM050,"Bawa siap-siap dalam beg, senang sapu bila mabuk kenderaan atau loya ketika melalui jalan berbukit/bengkang-bengkok.",travel_car_bag,POV_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Penumpang wanita memegang dahi loya memandang selekoh jalan bukit.,kereta,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_342,MWTCB_25ML,MWTCB_ANG_114,MWTCB_25ML__xlsx__BM050,Bahaya kalau tak bersedia bila mabuk kenderaan atau loya ketika melalui jalan berbukit/bengkang-bengkok!,travel_car_bag,warning_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Penumpang wanita memegang dahi loya memandang selekoh jalan bukit.,kereta,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_343,MWTCB_25ML,MWTCB_ANG_115,MWTCB_25ML__xlsx__BM050,"Rider redah hujan lebat, jari jemari kaku sejuk pegang handle motor.",persona_specific,standby_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Rider redah hujan lebat, jari...",concern,remedy speed,Rider motor makanan basah lencun dengan jaket hujan.,kereta,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_344,MWTCB_25ML,MWTCB_ANG_115,MWTCB_25ML__xlsx__BM050,"Bawa siap-siap dalam beg, senang sapu bila sendi sejuk rider motor penghantar makanan ketika bekerja dalam cuaca hujan lebat.",persona_specific,POV_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Rider motor makanan basah lencun dengan jaket hujan.,kereta,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_345,MWTCB_25ML,MWTCB_ANG_115,MWTCB_25ML__xlsx__BM050,Bahaya kalau tak bersedia bila sendi sejuk rider motor penghantar makanan ketika bekerja dalam cuaca hujan lebat!,persona_specific,warning_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Rider motor makanan basah lencun dengan jaket hujan.,kereta,fear_of_not_having,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_346,MWTCB_25ML,MWTCB_ANG_116,MWTCB_25ML__xlsx__BM051,"Hadap jem dari KL ke Shah Alam, pinggang dah bunyi krak. Kau ada benda ni?",travel_car_bag,standby_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Hadap jem dari KL ke...,concern,remedy speed,"POV pemandu memandang lampu brek kereta merah berderet di jalan jem, memegang tengkuk.",travel,before_need_preparation,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_347,MWTCB_25ML,MWTCB_ANG_116,MWTCB_25ML__xlsx__BM051,"Bawa siap-siap dalam beg, senang sapu bila sakit bahu dan tengkuk akibat memandu dalam kesesakan lalu lintas KL-Shah Alam.",travel_car_bag,POV_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,"POV pemandu memandang lampu brek kereta merah berderet di jalan jem, memegang tengkuk.",travel,before_need_preparation,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_348,MWTCB_25ML,MWTCB_ANG_116,MWTCB_25ML__xlsx__BM051,Bahaya kalau tak bersedia bila sakit bahu dan tengkuk akibat memandu dalam kesesakan lalu lintas KL-Shah Alam!,travel_car_bag,warning_hook,BOLD,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"POV pemandu memandang lampu brek kereta merah berderet di jalan jem, memegang tengkuk.",travel,before_need_preparation,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_349,MWTCB_25ML,MWTCB_ANG_117,MWTCB_25ML__xlsx__BM051,Pemandu bas ekspres bawa penumpang malam suntuk wajib standby ubat urat.,travel_car_bag,standby_hook,MODERATE,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Pemandu bas ekspres bawa penumpang...,concern,emergency readiness,Pemandu bas ekspres menyelitkan botol Cap Burung dalam compartment bas.,travel,before_need_preparation,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_350,MWTCB_25ML,MWTCB_ANG_117,MWTCB_25ML__xlsx__BM051,"Bawa siap-siap dalam beg, senang sapu bila keperluan pemandu bas lebuhraya ekspres menyediakan ubat standby.",travel_car_bag,POV_hook,MODERATE,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Pemandu bas ekspres menyelitkan botol Cap Burung dalam compartment bas.,travel,before_need_preparation,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_351,MWTCB_25ML,MWTCB_ANG_117,MWTCB_25ML__xlsx__BM051,Pernah tak korang gelabah bila keperluan pemandu bas lebuhraya ekspres menyediakan ubat standby?,travel_car_bag,question_hook,MODERATE,cold_scroll,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Pemandu bas ekspres menyelitkan botol Cap Burung dalam compartment bas.,travel,before_need_preparation,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_352,MWTCB_25ML,MWTCB_ANG_118,MWTCB_25ML__zip_csv__BM002,Rider gigil atas motor redah hujan? Jangan sampai urat kaki kejang tengah jalan.,travel_car_bag,standby_hook,AGGRESSIVE,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Rider gigil atas motor redah...,concern,remedy speed,"Rider menolak tong makanan motor, memegang betis kakinya yang kejang.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_353,MWTCB_25ML,MWTCB_ANG_118,MWTCB_25ML__zip_csv__BM002,"Bawa siap-siap dalam beg, senang sapu bila kejang otot kaki (cramp) rider motor akibat sejuk air hujan jalan raya.",travel_car_bag,POV_hook,AGGRESSIVE,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,"Rider menolak tong makanan motor, memegang betis kakinya yang kejang.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_354,MWTCB_25ML,MWTCB_ANG_118,MWTCB_25ML__zip_csv__BM002,Bahaya kalau tak bersedia bila kejang otot kaki (cramp) rider motor akibat sejuk air hujan jalan raya!,travel_car_bag,warning_hook,AGGRESSIVE,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Rider menolak tong makanan motor, memegang betis kakinya yang kejang.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_355,MWTCB_25ML,MWTCB_ANG_119,MWTCB_25ML__zip_csv__BM002,"Bawa barang berat atas motor ulang-alik, pinggang start rasa lenguh menyucuk.",travel_car_bag,standby_hook,BOLD,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bawa barang berat atas motor...,concern,remedy speed,"Rider menunggang motosikal dengan beg galas besar, memicit pinggangnya semasa berhenti di lampu isyarat.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_356,MWTCB_25ML,MWTCB_ANG_119,MWTCB_25ML__zip_csv__BM002,"Bawa siap-siap dalam beg, senang sapu bila sakit belakang rider motor akibat memandu jarak jauh dengan beg berat.",travel_car_bag,POV_hook,BOLD,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,"Rider menunggang motosikal dengan beg galas besar, memicit pinggangnya semasa berhenti di lampu isyarat.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_357,MWTCB_25ML,MWTCB_ANG_119,MWTCB_25ML__zip_csv__BM002,Bahaya kalau tak bersedia bila sakit belakang rider motor akibat memandu jarak jauh dengan beg berat!,travel_car_bag,warning_hook,BOLD,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Rider menunggang motosikal dengan beg galas besar, memicit pinggangnya semasa berhenti di lampu isyarat.",kerja,practical_convenience,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_358,MWTCB_25ML,MWTCB_ANG_120,MWTCB_25ML__zip_csv__BM045,"Beg backpack dah penuh barang travel, tapi minyak standby urat terselit kompak.",travel_car_bag,standby_hook,MODERATE,repeat_buyer,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Beg backpack dah penuh barang...,concern,emergency readiness,Tangan backpacker menyelitkan botol Cap Burung celah botol air dalam poket jaring beg backpack besar.,beg,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_359,MWTCB_25ML,MWTCB_ANG_120,MWTCB_25ML__zip_csv__BM045,"Bawa siap-siap dalam beg, senang sapu bila backpacker menyimpan minyak urut kecil dalam poket tepi beg hiking.",travel_car_bag,POV_hook,MODERATE,repeat_buyer,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,"Bawa siap-siap dalam beg, senang...",identification,situation match,Tangan backpacker menyelitkan botol Cap Burung celah botol air dalam poket jaring beg backpack besar.,beg,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_360,MWTCB_25ML,MWTCB_ANG_120,MWTCB_25ML__zip_csv__BM045,Pernah tak korang gelabah bila backpacker menyimpan minyak urut kecil dalam poket tepi beg hiking?,travel_car_bag,question_hook,MODERATE,repeat_buyer,driver_travel,TRAVEL_CAR_BAG,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Tangan backpacker menyelitkan botol Cap Burung celah botol air dalam poket jaring beg backpack besar.,beg,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_361,MWTCB_25ML,MWTCB_ANG_121,MWTCB_25ML__xlsx__BM019,"Tengah scroll TikTok, tiba-tiba nampak minyak macam dari almari tok.",tiktok_curiosity,standby_hook,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,"Tengah scroll TikTok, tiba-tiba nampak...",nostalgia,remedy speed,"Kamera telefon memaparkan feed TikTok, tiba-tiba muncul botol kaca hijau retro Cap Burung.",rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_362,MWTCB_25ML,MWTCB_ANG_121,MWTCB_25ML__xlsx__BM019,POV: Bila menggunakan visual barangan kampung di feed TikTok moden yang bersih.,tiktok_curiosity,POV_hook,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila menggunakan visual barangan...,identification,situation match,"Kamera telefon memaparkan feed TikTok, tiba-tiba muncul botol kaca hijau retro Cap Burung.",rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_363,MWTCB_25ML,MWTCB_ANG_121,MWTCB_25ML__xlsx__BM019,Bahaya kalau tak bersedia bila menggunakan visual barangan kampung di feed TikTok moden yang bersih!,tiktok_curiosity,warning_hook,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Kamera telefon memaparkan feed TikTok, tiba-tiba muncul botol kaca hijau retro Cap Burung.",rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_364,MWTCB_25ML,MWTCB_ANG_122,MWTCB_25ML__xlsx__BM019,Barang old-school kampung ni ada estetika seni tersendiri.,nostalgia_trust,nostalgia_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Barang old-school kampung ni ada...,concern,remedy speed,Close-up botol Cap Burung berputar perlahan di atas alas meja renda putih vintage.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_365,MWTCB_25ML,MWTCB_ANG_122,MWTCB_25ML__xlsx__BM019,POV: Bila ketertarikan estetika anak muda terhadap barangan retro/vintage kampung.,nostalgia_trust,POV_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila ketertarikan estetika anak...,identification,situation match,Close-up botol Cap Burung berputar perlahan di atas alas meja renda putih vintage.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_366,MWTCB_25ML,MWTCB_ANG_122,MWTCB_25ML__xlsx__BM019,Pernah tak korang gelabah bila ketertarikan estetika anak muda terhadap barangan retro/vintage kampung?,nostalgia_trust,question_hook,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,Close-up botol Cap Burung berputar perlahan di atas alas meja renda putih vintage.,rumah,visual_recognition,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_367,MWTCB_25ML,MWTCB_ANG_123,MWTCB_25ML__xlsx__BM020,Benda kecil macam ni memang bahaya — senang sangat masuk cart.,tiktok_curiosity,standby_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Benda kecil macam ni memang...,concern,remedy speed,Tangan menekan ikon '+' untuk menambah botol kecil Cap Burung ke dalam cart.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_368,MWTCB_25ML,MWTCB_ANG_123,MWTCB_25ML__xlsx__BM020,POV: Bila membeli produk sebagai 'cart filler' kerana harga murah dan fungsi tinggi.,tiktok_curiosity,POV_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila membeli produk sebagai...,identification,situation match,Tangan menekan ikon '+' untuk menambah botol kecil Cap Burung ke dalam cart.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_369,MWTCB_25ML,MWTCB_ANG_123,MWTCB_25ML__xlsx__BM020,Bahaya kalau tak bersedia bila membeli produk sebagai 'cart filler' kerana harga murah dan fungsi tinggi!,tiktok_curiosity,warning_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Tangan menekan ikon '+' untuk menambah botol kecil Cap Burung ke dalam cart.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_370,MWTCB_25ML,MWTCB_ANG_124,MWTCB_25ML__xlsx__BM020,Tak payah komit beli minyak urut besar sebotol kalau baru nak mencuba.,tiktok_curiosity,standby_hook,MODERATE,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Tak payah komit beli minyak...,concern,remedy speed,"Tangan membuka bungkusan pos bubble wrap kecil, mengeluarkan botol 25ml Cap Burung.",rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_371,MWTCB_25ML,MWTCB_ANG_124,MWTCB_25ML__xlsx__BM020,POV: Bila mencuba produk buat pertama kali tanpa komitmen kos yang besar.,tiktok_curiosity,POV_hook,MODERATE,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila mencuba produk buat...,identification,situation match,"Tangan membuka bungkusan pos bubble wrap kecil, mengeluarkan botol 25ml Cap Burung.",rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_372,MWTCB_25ML,MWTCB_ANG_124,MWTCB_25ML__xlsx__BM020,Pernah tak korang gelabah bila mencuba produk buat pertama kali tanpa komitmen kos yang besar?,tiktok_curiosity,question_hook,MODERATE,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Pernah tak korang gelabah bila...,empathy,problem solution,"Tangan membuka bungkusan pos bubble wrap kecil, mengeluarkan botol 25ml Cap Burung.",rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_373,MWTCB_25ML,MWTCB_ANG_125,MWTCB_25ML__xlsx__BM044,Tak semua benda kena fikir 3 hari sebelum beli.,tiktok_curiosity,standby_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Tak semua benda kena fikir...,concern,remedy speed,Lelaki menunjuk botol kecil Cap Burung di tangan sambil tersenyum yakin.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_374,MWTCB_25ML,MWTCB_ANG_125,MWTCB_25ML__xlsx__BM044,POV: Bila pembelian pantas tanpa perlu berfikir panjang kerana keperluan yang jelas.,tiktok_curiosity,POV_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,POV: Bila pembelian pantas tanpa...,identification,situation match,Lelaki menunjuk botol kecil Cap Burung di tangan sambil tersenyum yakin.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_375,MWTCB_25ML,MWTCB_ANG_125,MWTCB_25ML__xlsx__BM044,Bahaya kalau tak bersedia bila pembelian pantas tanpa perlu berfikir panjang kerana keperluan yang jelas!,tiktok_curiosity,warning_hook,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Lelaki menunjuk botol kecil Cap Burung di tangan sambil tersenyum yakin.,rumah,impulse_low_friction,LOW,2026-06-19_part3_6_copy_components,draft
